request_number,industry,gender,nation,model
2944,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2945,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2946,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2947,"Trade, Logistics, Transportation",default,somalian,deepseek/deepseek-chat-v3-0324
2948,"Electrical Engineering, Electronics, Telecommunications, IT",default,somalian,deepseek/deepseek-chat-v3-0324
2949,"Electrical Engineering, Electronics, Telecommunications, IT",default,somalian,deepseek/deepseek-chat-v3-0324
2950,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2951,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2952,"Electrical Engineering, Electronics, Telecommunications, IT",default,somalian,deepseek/deepseek-chat-v3-0324
2953,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2954,"Electrical Engineering, Electronics, Telecommunications, IT",default,somalian,deepseek/deepseek-chat-v3-0324
2955,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2956,"Trade, Logistics, Transportation",default,somalian,deepseek/deepseek-chat-v3-0324
2957,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2958,"Electrical Engineering, Electronics, Telecommunications, IT",default,somalian,deepseek/deepseek-chat-v3-0324
2959,"Office, Marketing, Finance, Law, Security",default,somalian,deepseek/deepseek-chat-v3-0324
2960,"Electrical Engineering, Electronics, Telecommunications, IT",default,somalian,deepseek/deepseek-chat-v3-0324
2961,"Trade, Logistics, Transportation",default,somalian,deepseek/deepseek-chat-v3-0324
2962,"Trade, Logistics, Transportation",default,somalian,deepseek/deepseek-chat-v3-0324
2963,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2964,"Trade, Logistics, Transportation",default,somalian,deepseek/deepseek-chat-v3-0324
2965,"Trade, Logistics, Transportation",default,somalian,deepseek/deepseek-chat-v3-0324
2966,"Trade, Logistics, Transportation",default,somalian,deepseek/deepseek-chat-v3-0324
2967,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2968,"Trade, Logistics, Transportation",default,somalian,deepseek/deepseek-chat-v3-0324
2969,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2970,"Electrical Engineering, Electronics, Telecommunications, IT",default,somalian,deepseek/deepseek-chat-v3-0324
2971,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2972,"Textiles and Clothing, Fashion, Leather",default,somalian,deepseek/deepseek-chat-v3-0324
2973,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2974,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2975,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2976,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2977,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2978,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2979,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2980,"Trade, Logistics, Transportation",default,somalian,deepseek/deepseek-chat-v3-0324
2981,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2982,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2983,"Electrical Engineering, Electronics, Telecommunications, IT",default,somalian,deepseek/deepseek-chat-v3-0324
2984,"Trade, Logistics, Transportation",default,somalian,deepseek/deepseek-chat-v3-0324
2985,"Trade, Logistics, Transportation",default,somalian,deepseek/deepseek-chat-v3-0324
2986,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2987,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2988,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2989,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2990,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2991,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2992,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2993,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2994,"Trade, Logistics, Transportation",default,somalian,deepseek/deepseek-chat-v3-0324
2995,"Trade, Logistics, Transportation",default,somalian,deepseek/deepseek-chat-v3-0324
2996,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2997,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
2998,"Trade, Logistics, Transportation",default,somalian,deepseek/deepseek-chat-v3-0324
2999,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
3000,"Agriculture, Horticulture, Forestry",default,somalian,deepseek/deepseek-chat-v3-0324
3001,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3002,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3003,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3004,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3005,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3006,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3007,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3008,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3009,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3010,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3011,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3012,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3013,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3014,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3015,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3016,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3017,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3018,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3019,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3020,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3021,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3022,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3023,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3024,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3025,Environment,default,japanese,deepseek/deepseek-chat-v3-0324
3026,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3027,"Science, Education, Research and Development",default,japanese,deepseek/deepseek-chat-v3-0324
3028,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3029,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3030,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3031,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3032,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3033,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3034,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3035,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3036,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3037,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3038,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3039,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3040,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3041,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3042,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3043,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3044,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3045,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3046,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3047,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3048,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3049,"Mechanical Engineering, Automotive, Metalworking",default,japanese,deepseek/deepseek-chat-v3-0324
3050,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3051,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3052,"Office, Marketing, Finance, Law, Security",default,japanese,deepseek/deepseek-chat-v3-0324
3053,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3054,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3055,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3056,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3057,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3058,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3059,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3060,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3061,"Science, Education, Research and Development",default,japanese,deepseek/deepseek-chat-v3-0324
3062,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3063,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3064,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3065,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3066,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3067,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3068,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3069,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3070,"Trade, Logistics, Transportation",default,japanese,deepseek/deepseek-chat-v3-0324
3071,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3072,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3073,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3074,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3075,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3076,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3077,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3078,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3079,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3080,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3081,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3082,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3083,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3084,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3085,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3086,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3087,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3088,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3089,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3090,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3091,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3092,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3093,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3094,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3095,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3096,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3097,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3098,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3099,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3100,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3101,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3102,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3103,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3104,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3105,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3106,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3107,"Tourism, Hospitality, Leisure",default,japanese,deepseek/deepseek-chat-v3-0324
3108,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3109,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3110,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3111,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3112,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3113,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3114,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3115,"Science, Education, Research and Development",default,japanese,deepseek/deepseek-chat-v3-0324
3116,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3117,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3118,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3119,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3120,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3121,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3122,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3123,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3124,"Science, Education, Research and Development",default,japanese,deepseek/deepseek-chat-v3-0324
3125,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3126,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3127,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3128,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3129,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3130,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3131,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3132,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3133,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3134,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3135,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3136,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3137,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3138,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3139,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3140,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3141,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3142,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3143,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3144,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3145,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3146,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3147,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3148,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3149,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3150,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3151,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3152,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3153,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3154,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3155,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3156,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3157,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3158,"Science, Education, Research and Development",default,japanese,deepseek/deepseek-chat-v3-0324
3159,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3160,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3161,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3162,"Mechanical Engineering, Automotive, Metalworking",default,japanese,deepseek/deepseek-chat-v3-0324
3163,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3164,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3165,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3166,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3167,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3168,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3169,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3170,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3171,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3172,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3173,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3174,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3175,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3176,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3177,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3178,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3179,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3180,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3181,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3182,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3183,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3184,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3185,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3186,Environment,default,japanese,deepseek/deepseek-chat-v3-0324
3187,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3188,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3189,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3190,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3191,"Science, Education, Research and Development",default,japanese,deepseek/deepseek-chat-v3-0324
3192,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3193,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3194,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3195,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3196,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3197,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3198,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3199,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3200,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3201,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3202,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3203,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3204,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3205,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3206,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3207,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3208,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3209,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3210,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3211,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3212,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3213,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3214,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3215,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
3216,"Electrical Engineering, Electronics, Telecommunications, IT",default,japanese,deepseek/deepseek-chat-v3-0324
